Start date;End date;grid load [MWh] Calculated resolutions;Grid load incl. hydro pumped storage [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Jan 1, 2020 12:00 AM;Jan 1, 2020 1:00 AM;5,415.00;5,624.00;209.00;5,291.75
Jan 1, 2020 1:00 AM;Jan 1, 2020 2:00 AM;5,224.75;5,461.75;237.00;5,098.75
Jan 1, 2020 2:00 AM;Jan 1, 2020 3:00 AM;5,042.50;5,347.00;304.50;4,885.00
Jan 1, 2020 3:00 AM;Jan 1, 2020 4:00 AM;4,926.00;5,126.75;200.75;4,763.50
Jan 1, 2020 4:00 AM;Jan 1, 2020 5:00 AM;4,882.25;5,320.75;438.50;4,687.00
Jan 1, 2020 5:00 AM;Jan 1, 2020 6:00 AM;4,809.25;5,189.75;380.50;4,550.75
Jan 1, 2020 6:00 AM;Jan 1, 2020 7:00 AM;4,713.75;5,130.75;417.00;4,407.00
Jan 1, 2020 7:00 AM;Jan 1, 2020 8:00 AM;4,707.00;4,889.25;182.25;4,385.75
Jan 1, 2020 8:00 AM;Jan 1, 2020 9:00 AM;4,652.50;5,357.25;704.75;4,233.75
Jan 1, 2020 9:00 AM;Jan 1, 2020 10:00 AM;4,853.50;5,368.00;514.50;3,952.75
Jan 1, 2020 10:00 AM;Jan 1, 2020 11:00 AM;4,974.25;5,796.00;821.75;3,636.50
Jan 1, 2020 11:00 AM;Jan 1, 2020 12:00 PM;5,138.50;6,327.75;1,189.25;3,538.25
Jan 1, 2020 12:00 PM;Jan 1, 2020 1:00 PM;5,370.00;6,479.50;1,109.50;3,682.00
Jan 1, 2020 1:00 PM;Jan 1, 2020 2:00 PM;5,273.00;6,063.00;790.00;3,725.75
Jan 1, 2020 2:00 PM;Jan 1, 2020 3:00 PM;5,167.25;5,473.50;306.25;4,076.25
Jan 1, 2020 3:00 PM;Jan 1, 2020 4:00 PM;5,306.75;5,477.00;170.25;4,807.75
Jan 1, 2020 4:00 PM;Jan 1, 2020 5:00 PM;5,629.50;5,799.25;169.75;5,466.25
Jan 1, 2020 5:00 PM;Jan 1, 2020 6:00 PM;6,151.75;6,377.75;226.00;5,953.75
Jan 1, 2020 6:00 PM;Jan 1, 2020 7:00 PM;6,252.00;6,582.75;330.75;5,926.00
Jan 1, 2020 7:00 PM;Jan 1, 2020 8:00 PM;6,151.50;6,698.00;546.50;5,775.00
Jan 1, 2020 8:00 PM;Jan 1, 2020 9:00 PM;5,996.00;6,297.50;301.50;5,650.00
Jan 1, 2020 9:00 PM;Jan 1, 2020 10:00 PM;5,959.75;6,352.75;393.00;5,672.25
Jan 1, 2020 10:00 PM;Jan 1, 2020 11:00 PM;5,920.75;5,932.75;12.00;5,693.00
Jan 1, 2020 11:00 PM;Jan 2, 2020 12:00 AM;5,712.00;5,800.25;88.25;5,481.75
Jan 2, 2020 12:00 AM;Jan 2, 2020 1:00 AM;5,431.25;5,883.75;452.50;5,167.50
Jan 2, 2020 1:00 AM;Jan 2, 2020 2:00 AM;5,042.50;5,580.25;537.75;4,873.25
Jan 2, 2020 2:00 AM;Jan 2, 2020 3:00 AM;4,910.75;5,652.25;741.50;4,817.75
Jan 2, 2020 3:00 AM;Jan 2, 2020 4:00 AM;4,880.25;6,000.75;1,120.50;4,808.75
Jan 2, 2020 4:00 AM;Jan 2, 2020 5:00 AM;5,079.50;5,928.00;848.50;4,991.75
Jan 2, 2020 5:00 AM;Jan 2, 2020 6:00 AM;5,376.00;5,923.00;547.00;5,274.75
Jan 2, 2020 6:00 AM;Jan 2, 2020 7:00 AM;5,828.25;6,950.25;1,122.00;5,708.25
Jan 2, 2020 7:00 AM;Jan 2, 2020 8:00 AM;6,396.75;6,778.50;381.75;6,260.50
Jan 2, 2020 8:00 AM;Jan 2, 2020 9:00 AM;6,777.50;6,800.25;22.75;6,614.25
Jan 2, 2020 9:00 AM;Jan 2, 2020 10:00 AM;7,135.75;7,143.75;8.00;6,686.00
Jan 2, 2020 10:00 AM;Jan 2, 2020 11:00 AM;7,258.25;7,263.50;5.25;6,555.75
Jan 2, 2020 11:00 AM;Jan 2, 2020 12:00 PM;7,314.00;7,321.00;7.00;6,431.75
Jan 2, 2020 12:00 PM;Jan 2, 2020 1:00 PM;7,418.50;7,426.50;8.00;6,402.25
Jan 2, 2020 1:00 PM;Jan 2, 2020 2:00 PM;7,292.00;7,300.00;8.00;6,369.00
Jan 2, 2020 2:00 PM;Jan 2, 2020 3:00 PM;7,095.25;7,103.00;7.75;6,407.75
Jan 2, 2020 3:00 PM;Jan 2, 2020 4:00 PM;7,119.75;7,128.00;8.25;6,773.75
Jan 2, 2020 4:00 PM;Jan 2, 2020 5:00 PM;7,457.00;7,749.00;292.00;7,310.75
Jan 2, 2020 5:00 PM;Jan 2, 2020 6:00 PM;7,799.00;7,991.75;192.75;7,637.25
Jan 2, 2020 6:00 PM;Jan 2, 2020 7:00 PM;7,619.25;7,662.25;43.00;7,456.25
Jan 2, 2020 7:00 PM;Jan 2, 2020 8:00 PM;7,465.50;7,568.50;103.00;7,264.25
Jan 2, 2020 8:00 PM;Jan 2, 2020 9:00 PM;7,073.50;7,146.25;72.75;6,793.25
Jan 2, 2020 9:00 PM;Jan 2, 2020 10:00 PM;6,907.25;7,174.75;267.50;6,558.00
Jan 2, 2020 10:00 PM;Jan 2, 2020 11:00 PM;6,740.50;7,351.25;610.75;6,351.50
Jan 2, 2020 11:00 PM;Jan 3, 2020 12:00 AM;6,373.75;6,939.00;565.25;5,912.00
Jan 3, 2020 12:00 AM;Jan 3, 2020 1:00 AM;5,938.75;7,102.25;1,163.50;5,426.50
Jan 3, 2020 1:00 AM;Jan 3, 2020 2:00 AM;5,611.00;6,931.25;1,320.25;5,044.00
Jan 3, 2020 2:00 AM;Jan 3, 2020 3:00 AM;5,483.50;6,780.00;1,296.50;4,902.00
Jan 3, 2020 3:00 AM;Jan 3, 2020 4:00 AM;5,340.00;7,088.50;1,748.50;4,737.25
Jan 3, 2020 4:00 AM;Jan 3, 2020 5:00 AM;5,454.50;7,336.75;1,882.25;4,836.00
Jan 3, 2020 5:00 AM;Jan 3, 2020 6:00 AM;5,618.50;7,038.50;1,420.00;4,965.50
Jan 3, 2020 6:00 AM;Jan 3, 2020 7:00 AM;5,987.00;7,112.25;1,125.25;5,227.25
Jan 3, 2020 7:00 AM;Jan 3, 2020 8:00 AM;6,458.25;7,368.75;910.50;5,735.25
Jan 3, 2020 8:00 AM;Jan 3, 2020 9:00 AM;6,901.00;7,587.00;686.00;6,141.00
Jan 3, 2020 9:00 AM;Jan 3, 2020 10:00 AM;7,381.50;7,651.75;270.25;6,235.00
Jan 3, 2020 10:00 AM;Jan 3, 2020 11:00 AM;7,445.75;8,028.25;582.50;5,992.00
Jan 3, 2020 11:00 AM;Jan 3, 2020 12:00 PM;7,514.00;7,763.25;249.25;5,777.50
Jan 3, 2020 12:00 PM;Jan 3, 2020 1:00 PM;7,644.75;7,855.50;210.75;5,761.25
Jan 3, 2020 1:00 PM;Jan 3, 2020 2:00 PM;7,460.25;7,746.75;286.50;5,873.50
Jan 3, 2020 2:00 PM;Jan 3, 2020 3:00 PM;7,302.00;7,757.00;455.00;5,991.75
Jan 3, 2020 3:00 PM;Jan 3, 2020 4:00 PM;7,208.25;7,473.75;265.50;6,036.00
Jan 3, 2020 4:00 PM;Jan 3, 2020 5:00 PM;7,262.00;7,498.25;236.25;6,113.50
Jan 3, 2020 5:00 PM;Jan 3, 2020 6:00 PM;7,599.75;7,719.25;119.50;6,410.00
Jan 3, 2020 6:00 PM;Jan 3, 2020 7:00 PM;7,507.75;7,650.50;142.75;6,245.00
Jan 3, 2020 7:00 PM;Jan 3, 2020 8:00 PM;7,328.00;7,440.75;112.75;6,021.00
Jan 3, 2020 8:00 PM;Jan 3, 2020 9:00 PM;6,905.75;7,061.00;155.25;5,612.25
Jan 3, 2020 9:00 PM;Jan 3, 2020 10:00 PM;6,616.25;6,706.00;89.75;5,360.25
Jan 3, 2020 10:00 PM;Jan 3, 2020 11:00 PM;6,406.50;6,667.75;261.25;5,213.25
Jan 3, 2020 11:00 PM;Jan 4, 2020 12:00 AM;6,059.75;6,504.25;444.50;4,946.50
Jan 4, 2020 12:00 AM;Jan 4, 2020 1:00 AM;5,653.00;6,161.50;508.50;4,646.25
Jan 4, 2020 1:00 AM;Jan 4, 2020 2:00 AM;5,291.00;6,019.50;728.50;4,390.75
Jan 4, 2020 2:00 AM;Jan 4, 2020 3:00 AM;5,084.25;5,835.50;751.25;4,264.00
Jan 4, 2020 3:00 AM;Jan 4, 2020 4:00 AM;4,968.75;6,228.75;1,260.00;4,302.50
Jan 4, 2020 4:00 AM;Jan 4, 2020 5:00 AM;5,062.00;6,064.50;1,002.50;4,574.50
Jan 4, 2020 5:00 AM;Jan 4, 2020 6:00 AM;5,103.00;6,529.50;1,426.50;4,685.00
Jan 4, 2020 6:00 AM;Jan 4, 2020 7:00 AM;5,205.25;6,316.00;1,110.75;4,768.75
Jan 4, 2020 7:00 AM;Jan 4, 2020 8:00 AM;5,478.25;6,284.50;806.25;5,050.75
Jan 4, 2020 8:00 AM;Jan 4, 2020 9:00 AM;5,801.25;6,118.50;317.25;5,252.25
Jan 4, 2020 9:00 AM;Jan 4, 2020 10:00 AM;6,203.00;6,698.50;495.50;5,342.25
Jan 4, 2020 10:00 AM;Jan 4, 2020 11:00 AM;6,399.75;7,327.00;927.25;5,190.25
Jan 4, 2020 11:00 AM;Jan 4, 2020 12:00 PM;6,501.75;6,560.25;58.50;5,031.25
Jan 4, 2020 12:00 PM;Jan 4, 2020 1:00 PM;6,775.50;7,179.50;404.00;5,200.25
Jan 4, 2020 1:00 PM;Jan 4, 2020 2:00 PM;6,650.50;7,227.25;576.75;5,232.75
Jan 4, 2020 2:00 PM;Jan 4, 2020 3:00 PM;6,516.75;7,328.75;812.00;5,295.00
Jan 4, 2020 3:00 PM;Jan 4, 2020 4:00 PM;6,516.00;7,619.75;1,103.75;5,334.25
Jan 4, 2020 4:00 PM;Jan 4, 2020 5:00 PM;6,709.75;7,399.75;690.00;5,630.75
Jan 4, 2020 5:00 PM;Jan 4, 2020 6:00 PM;7,067.00;7,524.00;457.00;6,026.25
Jan 4, 2020 6:00 PM;Jan 4, 2020 7:00 PM;7,193.50;7,479.00;285.50;6,156.25
Jan 4, 2020 7:00 PM;Jan 4, 2020 8:00 PM;6,995.25;7,210.25;215.00;5,976.00
Jan 4, 2020 8:00 PM;Jan 4, 2020 9:00 PM;6,423.75;6,825.25;401.50;5,383.00
Jan 4, 2020 9:00 PM;Jan 4, 2020 10:00 PM;6,326.00;6,494.50;168.50;5,310.00
Jan 4, 2020 10:00 PM;Jan 4, 2020 11:00 PM;6,172.25;6,188.25;16.00;5,198.00
Jan 4, 2020 11:00 PM;Jan 5, 2020 12:00 AM;5,813.50;5,832.50;19.00;4,901.00
Jan 5, 2020 12:00 AM;Jan 5, 2020 1:00 AM;5,425.50;5,821.50;396.00;4,596.00
Jan 5, 2020 1:00 AM;Jan 5, 2020 2:00 AM;5,089.00;5,563.00;474.00;4,366.25
Jan 5, 2020 2:00 AM;Jan 5, 2020 3:00 AM;4,942.50;5,287.75;345.25;4,355.25
Jan 5, 2020 3:00 AM;Jan 5, 2020 4:00 AM;4,894.25;5,358.25;464.00;4,454.25
Jan 5, 2020 4:00 AM;Jan 5, 2020 5:00 AM;4,918.50;5,484.50;566.00;4,596.00
Jan 5, 2020 5:00 AM;Jan 5, 2020 6:00 AM;4,848.50;5,423.25;574.75;4,601.75
Jan 5, 2020 6:00 AM;Jan 5, 2020 7:00 AM;4,830.75;5,269.75;439.00;4,667.50
Jan 5, 2020 7:00 AM;Jan 5, 2020 8:00 AM;5,041.25;5,276.75;235.50;4,931.00
Jan 5, 2020 8:00 AM;Jan 5, 2020 9:00 AM;5,209.00;5,365.25;156.25;5,137.75
Jan 5, 2020 9:00 AM;Jan 5, 2020 10:00 AM;5,550.00;5,627.25;77.25;5,277.50
Jan 5, 2020 10:00 AM;Jan 5, 2020 11:00 AM;5,700.50;6,241.00;540.50;5,195.25
Jan 5, 2020 11:00 AM;Jan 5, 2020 12:00 PM;5,910.00;6,334.50;424.50;5,147.25
Jan 5, 2020 12:00 PM;Jan 5, 2020 1:00 PM;6,144.50;6,397.75;253.25;5,172.75
Jan 5, 2020 1:00 PM;Jan 5, 2020 2:00 PM;5,923.50;5,983.25;59.75;5,003.50
Jan 5, 2020 2:00 PM;Jan 5, 2020 3:00 PM;5,697.75;5,797.50;99.75;5,060.75
Jan 5, 2020 3:00 PM;Jan 5, 2020 4:00 PM;5,741.25;5,761.75;20.50;5,483.50
Jan 5, 2020 4:00 PM;Jan 5, 2020 5:00 PM;5,929.75;5,970.25;40.50;5,887.50
Jan 5, 2020 5:00 PM;Jan 5, 2020 6:00 PM;6,472.25;6,487.25;15.00;6,432.75
Jan 5, 2020 6:00 PM;Jan 5, 2020 7:00 PM;6,587.25;6,681.50;94.25;6,528.50
Jan 5, 2020 7:00 PM;Jan 5, 2020 8:00 PM;6,454.00;6,462.75;8.75;6,388.25
Jan 5, 2020 8:00 PM;Jan 5, 2020 9:00 PM;6,221.75;6,260.00;38.25;6,154.75
Jan 5, 2020 9:00 PM;Jan 5, 2020 10:00 PM;6,172.50;6,304.25;131.75;6,097.25
Jan 5, 2020 10:00 PM;Jan 5, 2020 11:00 PM;6,188.75;6,326.75;138.00;6,100.00
Jan 5, 2020 11:00 PM;Jan 6, 2020 12:00 AM;5,854.25;6,114.25;260.00;5,751.75
Jan 6, 2020 12:00 AM;Jan 6, 2020 1:00 AM;5,515.50;6,130.75;615.25;5,406.25
Jan 6, 2020 1:00 AM;Jan 6, 2020 2:00 AM;5,259.00;6,289.00;1,030.00;5,160.00
Jan 6, 2020 2:00 AM;Jan 6, 2020 3:00 AM;5,129.50;6,111.00;981.50;5,018.25
Jan 6, 2020 3:00 AM;Jan 6, 2020 4:00 AM;5,098.25;6,380.50;1,282.25;4,956.00
Jan 6, 2020 4:00 AM;Jan 6, 2020 5:00 AM;5,239.00;6,398.25;1,159.25;5,074.25
Jan 6, 2020 5:00 AM;Jan 6, 2020 6:00 AM;5,274.50;5,934.50;660.00;5,089.75
Jan 6, 2020 6:00 AM;Jan 6, 2020 7:00 AM;5,206.00;5,420.75;214.75;5,050.25
Jan 6, 2020 7:00 AM;Jan 6, 2020 8:00 AM;5,296.00;5,385.50;89.50;5,156.00
Jan 6, 2020 8:00 AM;Jan 6, 2020 9:00 AM;5,430.75;5,442.75;12.00;5,278.25
Jan 6, 2020 9:00 AM;Jan 6, 2020 10:00 AM;5,754.50;5,804.75;50.25;5,083.00
Jan 6, 2020 10:00 AM;Jan 6, 2020 11:00 AM;5,897.25;6,021.00;123.75;4,783.50
Jan 6, 2020 11:00 AM;Jan 6, 2020 12:00 PM;6,057.00;6,215.00;158.00;4,637.00
Jan 6, 2020 12:00 PM;Jan 6, 2020 1:00 PM;6,159.25;6,283.50;124.25;4,593.25
Jan 6, 2020 1:00 PM;Jan 6, 2020 2:00 PM;5,894.00;6,260.25;366.25;4,485.50
Jan 6, 2020 2:00 PM;Jan 6, 2020 3:00 PM;5,742.50;5,789.50;47.00;4,671.00
Jan 6, 2020 3:00 PM;Jan 6, 2020 4:00 PM;5,799.50;5,808.50;9.00;5,245.75
Jan 6, 2020 4:00 PM;Jan 6, 2020 5:00 PM;6,170.75;6,186.75;16.00;5,970.25
Jan 6, 2020 5:00 PM;Jan 6, 2020 6:00 PM;6,802.50;6,809.00;6.50;6,630.50
Jan 6, 2020 6:00 PM;Jan 6, 2020 7:00 PM;6,938.50;6,977.50;39.00;6,699.50
Jan 6, 2020 7:00 PM;Jan 6, 2020 8:00 PM;6,796.25;6,799.00;2.75;6,446.00
Jan 6, 2020 8:00 PM;Jan 6, 2020 9:00 PM;6,597.00;6,718.25;121.25;6,164.00
Jan 6, 2020 9:00 PM;Jan 6, 2020 10:00 PM;6,580.50;6,833.00;252.50;6,022.00
Jan 6, 2020 10:00 PM;Jan 6, 2020 11:00 PM;6,484.25;6,616.25;132.00;5,765.75
Jan 6, 2020 11:00 PM;Jan 7, 2020 12:00 AM;6,318.25;6,784.75;466.50;5,486.75
Jan 7, 2020 12:00 AM;Jan 7, 2020 1:00 AM;6,011.50;6,828.00;816.50;5,095.25
Jan 7, 2020 1:00 AM;Jan 7, 2020 2:00 AM;5,716.50;6,404.75;688.25;4,715.50
Jan 7, 2020 2:00 AM;Jan 7, 2020 3:00 AM;5,640.00;6,892.75;1,252.75;4,554.00
Jan 7, 2020 3:00 AM;Jan 7, 2020 4:00 AM;5,600.75;6,951.25;1,350.50;4,519.25
Jan 7, 2020 4:00 AM;Jan 7, 2020 5:00 AM;5,836.25;7,194.00;1,357.75;4,829.00
Jan 7, 2020 5:00 AM;Jan 7, 2020 6:00 AM;6,252.00;6,962.00;710.00;5,324.00
Jan 7, 2020 6:00 AM;Jan 7, 2020 7:00 AM;7,373.75;7,578.50;204.75;6,606.25
Jan 7, 2020 7:00 AM;Jan 7, 2020 8:00 AM;8,386.75;8,449.50;62.75;7,680.25
Jan 7, 2020 8:00 AM;Jan 7, 2020 9:00 AM;8,842.50;8,855.00;12.50;8,123.25
Jan 7, 2020 9:00 AM;Jan 7, 2020 10:00 AM;8,990.50;8,992.50;2.00;8,169.25
Jan 7, 2020 10:00 AM;Jan 7, 2020 11:00 AM;9,176.50;9,182.75;6.25;8,263.75
Jan 7, 2020 11:00 AM;Jan 7, 2020 12:00 PM;9,189.50;9,205.25;15.75;8,213.00
Jan 7, 2020 12:00 PM;Jan 7, 2020 1:00 PM;9,175.00;9,683.50;508.50;8,127.25
Jan 7, 2020 1:00 PM;Jan 7, 2020 2:00 PM;9,031.00;9,466.50;435.50;8,002.75
Jan 7, 2020 2:00 PM;Jan 7, 2020 3:00 PM;8,940.00;8,960.00;20.00;8,200.50
Jan 7, 2020 3:00 PM;Jan 7, 2020 4:00 PM;8,898.00;8,901.50;3.50;8,591.50
Jan 7, 2020 4:00 PM;Jan 7, 2020 5:00 PM;8,904.25;8,911.00;6.75;8,814.00
Jan 7, 2020 5:00 PM;Jan 7, 2020 6:00 PM;9,172.75;9,174.25;1.50;9,124.50
Jan 7, 2020 6:00 PM;Jan 7, 2020 7:00 PM;9,045.75;9,047.00;1.25;9,000.25
Jan 7, 2020 7:00 PM;Jan 7, 2020 8:00 PM;8,871.25;8,938.75;67.50;8,802.75
Jan 7, 2020 8:00 PM;Jan 7, 2020 9:00 PM;8,447.25;8,647.25;200.00;8,315.75
Jan 7, 2020 9:00 PM;Jan 7, 2020 10:00 PM;8,123.50;8,503.50;380.00;7,916.00
Jan 7, 2020 10:00 PM;Jan 7, 2020 11:00 PM;7,681.75;7,922.25;240.50;7,373.00
Jan 7, 2020 11:00 PM;Jan 8, 2020 12:00 AM;7,163.75;7,762.25;598.50;6,726.25
Jan 8, 2020 12:00 AM;Jan 8, 2020 1:00 AM;6,782.50;7,485.50;703.00;6,312.25
Jan 8, 2020 1:00 AM;Jan 8, 2020 2:00 AM;6,511.75;7,233.75;722.00;6,038.75
Jan 8, 2020 2:00 AM;Jan 8, 2020 3:00 AM;6,434.25;7,715.25;1,281.00;6,029.50
Jan 8, 2020 3:00 AM;Jan 8, 2020 4:00 AM;6,491.75;7,725.25;1,233.50;6,117.00
Jan 8, 2020 4:00 AM;Jan 8, 2020 5:00 AM;6,693.75;7,651.25;957.50;6,332.75
Jan 8, 2020 5:00 AM;Jan 8, 2020 6:00 AM;7,001.25;7,971.50;970.25;6,588.50
Jan 8, 2020 6:00 AM;Jan 8, 2020 7:00 AM;8,110.75;8,598.00;487.25;7,674.75
Jan 8, 2020 7:00 AM;Jan 8, 2020 8:00 AM;8,993.75;9,035.25;41.50;8,511.75
Jan 8, 2020 8:00 AM;Jan 8, 2020 9:00 AM;9,367.00;9,376.00;9.00;8,785.50
Jan 8, 2020 9:00 AM;Jan 8, 2020 10:00 AM;9,474.00;9,482.00;8.00;8,735.50
Jan 8, 2020 10:00 AM;Jan 8, 2020 11:00 AM;9,589.25;9,599.75;10.50;8,678.25
Jan 8, 2020 11:00 AM;Jan 8, 2020 12:00 PM;9,591.25;9,599.00;7.75;8,600.50
Jan 8, 2020 12:00 PM;Jan 8, 2020 1:00 PM;9,473.50;9,483.75;10.25;8,435.00
Jan 8, 2020 1:00 PM;Jan 8, 2020 2:00 PM;9,414.00;9,425.50;11.50;8,464.50
Jan 8, 2020 2:00 PM;Jan 8, 2020 3:00 PM;9,244.75;9,255.50;10.75;8,453.25
Jan 8, 2020 3:00 PM;Jan 8, 2020 4:00 PM;9,103.50;9,114.50;11.00;8,513.75
Jan 8, 2020 4:00 PM;Jan 8, 2020 5:00 PM;9,001.75;9,016.50;14.75;8,542.75
Jan 8, 2020 5:00 PM;Jan 8, 2020 6:00 PM;9,232.75;9,244.75;12.00;8,731.75
Jan 8, 2020 6:00 PM;Jan 8, 2020 7:00 PM;9,110.75;9,114.75;4.00;8,591.25
Jan 8, 2020 7:00 PM;Jan 8, 2020 8:00 PM;8,892.00;8,981.25;89.25;8,372.25
Jan 8, 2020 8:00 PM;Jan 8, 2020 9:00 PM;8,423.50;8,541.75;118.25;7,933.00
Jan 8, 2020 9:00 PM;Jan 8, 2020 10:00 PM;8,052.00;8,295.00;243.00;7,571.50
Jan 8, 2020 10:00 PM;Jan 8, 2020 11:00 PM;7,586.75;8,119.00;532.25;7,145.75
Jan 8, 2020 11:00 PM;Jan 9, 2020 12:00 AM;6,981.75;7,285.25;303.50;6,617.25
Jan 9, 2020 12:00 AM;Jan 9, 2020 1:00 AM;6,465.00;6,876.00;411.00;6,138.00
Jan 9, 2020 1:00 AM;Jan 9, 2020 2:00 AM;6,131.75;6,507.50;375.75;5,793.25
Jan 9, 2020 2:00 AM;Jan 9, 2020 3:00 AM;5,972.50;6,517.00;544.50;5,622.75
Jan 9, 2020 3:00 AM;Jan 9, 2020 4:00 AM;6,018.25;6,672.25;654.00;5,619.25
Jan 9, 2020 4:00 AM;Jan 9, 2020 5:00 AM;6,252.25;7,611.25;1,359.00;5,815.00
Jan 9, 2020 5:00 AM;Jan 9, 2020 6:00 AM;6,723.25;7,487.50;764.25;6,243.25
Jan 9, 2020 6:00 AM;Jan 9, 2020 7:00 AM;7,883.50;7,999.50;116.00;7,357.00
Jan 9, 2020 7:00 AM;Jan 9, 2020 8:00 AM;8,829.75;8,839.25;9.50;8,233.75
Jan 9, 2020 8:00 AM;Jan 9, 2020 9:00 AM;9,136.25;9,179.25;43.00;8,455.25
Jan 9, 2020 9:00 AM;Jan 9, 2020 10:00 AM;9,102.00;9,718.75;616.75;8,121.25
Jan 9, 2020 10:00 AM;Jan 9, 2020 11:00 AM;9,184.25;9,526.00;341.75;7,864.75
Jan 9, 2020 11:00 AM;Jan 9, 2020 12:00 PM;9,206.25;9,544.50;338.25;7,765.25
Jan 9, 2020 12:00 PM;Jan 9, 2020 1:00 PM;9,014.00;9,537.50;523.50;7,382.25
Jan 9, 2020 1:00 PM;Jan 9, 2020 2:00 PM;9,008.00;9,503.50;495.50;7,361.00
Jan 9, 2020 2:00 PM;Jan 9, 2020 3:00 PM;8,880.75;9,008.50;127.75;7,528.25
Jan 9, 2020 3:00 PM;Jan 9, 2020 4:00 PM;8,791.50;8,801.75;10.25;8,028.50
Jan 9, 2020 4:00 PM;Jan 9, 2020 5:00 PM;8,816.75;8,829.50;12.75;8,363.75
Jan 9, 2020 5:00 PM;Jan 9, 2020 6:00 PM;9,200.75;9,217.25;16.50;8,729.00
Jan 9, 2020 6:00 PM;Jan 9, 2020 7:00 PM;9,088.75;9,095.75;7.00;8,588.00
Jan 9, 2020 7:00 PM;Jan 9, 2020 8:00 PM;8,852.50;8,917.25;64.75;8,311.00
Jan 9, 2020 8:00 PM;Jan 9, 2020 9:00 PM;8,349.00;8,520.25;171.25;7,702.00
Jan 9, 2020 9:00 PM;Jan 9, 2020 10:00 PM;7,934.00;8,384.50;450.50;7,278.25
Jan 9, 2020 10:00 PM;Jan 9, 2020 11:00 PM;7,507.50;7,627.25;119.75;6,841.00
Jan 9, 2020 11:00 PM;Jan 10, 2020 12:00 AM;7,022.75;7,297.50;274.75;6,264.00
Jan 10, 2020 12:00 AM;Jan 10, 2020 1:00 AM;6,455.00;7,116.50;661.50;5,602.00
Jan 10, 2020 1:00 AM;Jan 10, 2020 2:00 AM;6,200.50;7,203.50;1,003.00;5,148.50
Jan 10, 2020 2:00 AM;Jan 10, 2020 3:00 AM;6,081.75;7,365.00;1,283.25;4,979.00
Jan 10, 2020 3:00 AM;Jan 10, 2020 4:00 AM;6,154.00;7,931.25;1,777.25;5,060.25
Jan 10, 2020 4:00 AM;Jan 10, 2020 5:00 AM;6,497.25;7,791.75;1,294.50;5,406.50
Jan 10, 2020 5:00 AM;Jan 10, 2020 6:00 AM;6,946.25;7,521.75;575.50;5,978.25
Jan 10, 2020 6:00 AM;Jan 10, 2020 7:00 AM;7,871.25;8,244.00;372.75;7,012.25
Jan 10, 2020 7:00 AM;Jan 10, 2020 8:00 AM;8,796.25;8,890.50;94.25;7,976.50
Jan 10, 2020 8:00 AM;Jan 10, 2020 9:00 AM;9,163.00;9,171.50;8.50;8,351.50
Jan 10, 2020 9:00 AM;Jan 10, 2020 10:00 AM;9,237.50;9,364.00;126.50;7,963.75
Jan 10, 2020 10:00 AM;Jan 10, 2020 11:00 AM;9,265.25;9,274.75;9.50;7,715.00
Jan 10, 2020 11:00 AM;Jan 10, 2020 12:00 PM;9,305.50;9,364.75;59.25;7,509.00
Jan 10, 2020 12:00 PM;Jan 10, 2020 1:00 PM;9,162.50;9,302.25;139.75;7,310.50
Jan 10, 2020 1:00 PM;Jan 10, 2020 2:00 PM;9,018.50;9,289.00;270.50;7,406.50
Jan 10, 2020 2:00 PM;Jan 10, 2020 3:00 PM;8,774.00;9,025.00;251.00;7,436.25
Jan 10, 2020 3:00 PM;Jan 10, 2020 4:00 PM;8,630.75;8,806.50;175.75;7,567.00
Jan 10, 2020 4:00 PM;Jan 10, 2020 5:00 PM;8,760.00;9,234.25;474.25;7,869.50
Jan 10, 2020 5:00 PM;Jan 10, 2020 6:00 PM;9,076.25;9,739.00;662.75;8,195.25
Jan 10, 2020 6:00 PM;Jan 10, 2020 7:00 PM;8,851.50;8,924.25;72.75;8,013.75
Jan 10, 2020 7:00 PM;Jan 10, 2020 8:00 PM;8,595.75;8,603.50;7.75;7,816.75
Jan 10, 2020 8:00 PM;Jan 10, 2020 9:00 PM;8,098.50;8,164.50;66.00;7,429.50
Jan 10, 2020 9:00 PM;Jan 10, 2020 10:00 PM;7,746.75;8,304.25;557.50;7,178.25
Jan 10, 2020 10:00 PM;Jan 10, 2020 11:00 PM;7,333.25;7,403.00;69.75;6,779.75
Jan 10, 2020 11:00 PM;Jan 11, 2020 12:00 AM;6,854.75;7,100.50;245.75;6,342.50
Jan 11, 2020 12:00 AM;Jan 11, 2020 1:00 AM;6,379.00;6,473.00;94.00;5,878.00
Jan 11, 2020 1:00 AM;Jan 11, 2020 2:00 AM;6,054.00;6,239.50;185.50;5,603.50
Jan 11, 2020 2:00 AM;Jan 11, 2020 3:00 AM;5,883.50;6,172.75;289.25;5,548.00
Jan 11, 2020 3:00 AM;Jan 11, 2020 4:00 AM;5,826.75;6,541.25;714.50;5,553.25
Jan 11, 2020 4:00 AM;Jan 11, 2020 5:00 AM;5,839.50;6,746.75;907.25;5,663.50
Jan 11, 2020 5:00 AM;Jan 11, 2020 6:00 AM;5,778.25;6,807.25;1,029.00;5,665.50
Jan 11, 2020 6:00 AM;Jan 11, 2020 7:00 AM;5,826.50;6,524.75;698.25;5,721.75
