Start date;End date;grid load [MWh] Calculated resolutions;Grid load incl. hydro pumped storage [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions
Jan 1, 2020 12:00 AM;Jan 1, 2020 1:00 AM;15,125.00;15,126.00;1.00;13,977.25
Jan 1, 2020 1:00 AM;Jan 1, 2020 2:00 AM;14,925.75;15,061.75;136.00;13,801.00
Jan 1, 2020 2:00 AM;Jan 1, 2020 3:00 AM;14,630.50;14,778.25;147.75;13,631.75
Jan 1, 2020 3:00 AM;Jan 1, 2020 4:00 AM;14,173.25;14,501.00;327.75;13,044.75
Jan 1, 2020 4:00 AM;Jan 1, 2020 5:00 AM;14,132.25;14,662.25;530.00;12,901.25
Jan 1, 2020 5:00 AM;Jan 1, 2020 6:00 AM;13,988.25;14,576.25;588.00;12,826.00
Jan 1, 2020 6:00 AM;Jan 1, 2020 7:00 AM;13,500.50;13,956.75;456.25;12,392.00
Jan 1, 2020 7:00 AM;Jan 1, 2020 8:00 AM;13,671.50;13,921.50;250.00;12,647.50
Jan 1, 2020 8:00 AM;Jan 1, 2020 9:00 AM;13,928.75;14,491.75;563.00;12,908.75
Jan 1, 2020 9:00 AM;Jan 1, 2020 10:00 AM;14,896.00;15,516.00;620.00;13,445.50
Jan 1, 2020 10:00 AM;Jan 1, 2020 11:00 AM;15,631.75;16,634.00;1,002.25;13,601.50
Jan 1, 2020 11:00 AM;Jan 1, 2020 12:00 PM;16,319.50;17,172.75;853.25;13,717.75
Jan 1, 2020 12:00 PM;Jan 1, 2020 1:00 PM;17,251.25;17,905.75;654.50;14,552.00
Jan 1, 2020 1:00 PM;Jan 1, 2020 2:00 PM;17,513.50;17,775.75;262.25;15,069.25
Jan 1, 2020 2:00 PM;Jan 1, 2020 3:00 PM;16,574.75;16,586.00;11.25;14,846.75
Jan 1, 2020 3:00 PM;Jan 1, 2020 4:00 PM;16,612.25;16,613.00;0.75;15,660.75
Jan 1, 2020 4:00 PM;Jan 1, 2020 5:00 PM;17,263.75;17,264.75;1.00;16,638.00
Jan 1, 2020 5:00 PM;Jan 1, 2020 6:00 PM;18,439.25;18,439.75;0.50;17,666.50
Jan 1, 2020 6:00 PM;Jan 1, 2020 7:00 PM;18,681.25;18,681.25;0.00;17,753.50
Jan 1, 2020 7:00 PM;Jan 1, 2020 8:00 PM;18,284.25;18,284.50;0.25;17,183.00
Jan 1, 2020 8:00 PM;Jan 1, 2020 9:00 PM;17,585.75;17,586.75;1.00;16,147.25
Jan 1, 2020 9:00 PM;Jan 1, 2020 10:00 PM;17,393.00;17,394.00;1.00;15,904.75
Jan 1, 2020 10:00 PM;Jan 1, 2020 11:00 PM;17,025.50;17,026.50;1.00;15,672.75
Jan 1, 2020 11:00 PM;Jan 2, 2020 12:00 AM;15,749.25;15,750.25;1.00;14,389.50
Jan 2, 2020 12:00 AM;Jan 2, 2020 1:00 AM;15,161.50;15,253.50;92.00;13,880.25
Jan 2, 2020 1:00 AM;Jan 2, 2020 2:00 AM;14,685.00;14,791.25;106.25;13,556.25
Jan 2, 2020 2:00 AM;Jan 2, 2020 3:00 AM;14,494.75;14,909.50;414.75;13,452.00
Jan 2, 2020 3:00 AM;Jan 2, 2020 4:00 AM;14,684.25;15,324.75;640.50;13,786.75
Jan 2, 2020 4:00 AM;Jan 2, 2020 5:00 AM;15,141.50;16,069.25;927.75;14,305.50
Jan 2, 2020 5:00 AM;Jan 2, 2020 6:00 AM;15,864.25;15,922.25;58.00;15,131.75
Jan 2, 2020 6:00 AM;Jan 2, 2020 7:00 AM;17,783.25;18,003.75;220.50;17,053.00
Jan 2, 2020 7:00 AM;Jan 2, 2020 8:00 AM;19,631.75;19,897.00;265.25;18,873.75
Jan 2, 2020 8:00 AM;Jan 2, 2020 9:00 AM;20,937.25;20,938.25;1.00;20,130.25
Jan 2, 2020 9:00 AM;Jan 2, 2020 10:00 AM;21,565.75;21,566.75;1.00;20,466.50
Jan 2, 2020 10:00 AM;Jan 2, 2020 11:00 AM;21,925.50;21,925.50;0.00;20,244.00
Jan 2, 2020 11:00 AM;Jan 2, 2020 12:00 PM;22,176.50;22,177.25;0.75;20,026.00
Jan 2, 2020 12:00 PM;Jan 2, 2020 1:00 PM;22,458.75;22,459.75;1.00;20,102.25
Jan 2, 2020 1:00 PM;Jan 2, 2020 2:00 PM;22,320.25;22,321.25;1.00;20,090.75
Jan 2, 2020 2:00 PM;Jan 2, 2020 3:00 PM;22,092.50;22,093.50;1.00;20,073.00
Jan 2, 2020 3:00 PM;Jan 2, 2020 4:00 PM;22,027.00;22,028.00;1.00;20,002.75
Jan 2, 2020 4:00 PM;Jan 2, 2020 5:00 PM;22,225.75;22,226.75;1.00;20,038.75
Jan 2, 2020 5:00 PM;Jan 2, 2020 6:00 PM;23,199.50;23,199.50;0.00;20,687.25
Jan 2, 2020 6:00 PM;Jan 2, 2020 7:00 PM;23,198.00;23,198.75;0.75;20,342.25
Jan 2, 2020 7:00 PM;Jan 2, 2020 8:00 PM;22,815.75;22,836.75;21.00;19,683.75
Jan 2, 2020 8:00 PM;Jan 2, 2020 9:00 PM;21,523.25;21,535.00;11.75;18,028.50
Jan 2, 2020 9:00 PM;Jan 2, 2020 10:00 PM;20,545.50;20,721.50;176.00;16,699.75
Jan 2, 2020 10:00 PM;Jan 2, 2020 11:00 PM;19,784.25;20,582.50;798.25;15,810.25
Jan 2, 2020 11:00 PM;Jan 3, 2020 12:00 AM;18,542.00;19,109.50;567.50;14,370.50
Jan 3, 2020 12:00 AM;Jan 3, 2020 1:00 AM;17,019.25;17,585.25;566.00;12,596.00
Jan 3, 2020 1:00 AM;Jan 3, 2020 2:00 AM;16,593.75;17,268.50;674.75;11,898.75
Jan 3, 2020 2:00 AM;Jan 3, 2020 3:00 AM;16,434.25;17,063.00;628.75;11,521.75
Jan 3, 2020 3:00 AM;Jan 3, 2020 4:00 AM;16,537.50;17,400.25;862.75;11,399.75
Jan 3, 2020 4:00 AM;Jan 3, 2020 5:00 AM;16,813.50;17,862.25;1,048.75;11,524.75
Jan 3, 2020 5:00 AM;Jan 3, 2020 6:00 AM;17,525.75;18,318.50;792.75;11,930.75
Jan 3, 2020 6:00 AM;Jan 3, 2020 7:00 AM;19,219.00;19,918.25;699.25;13,332.25
Jan 3, 2020 7:00 AM;Jan 3, 2020 8:00 AM;20,585.75;20,603.25;17.50;14,446.00
Jan 3, 2020 8:00 AM;Jan 3, 2020 9:00 AM;21,615.50;21,645.00;29.50;15,298.00
Jan 3, 2020 9:00 AM;Jan 3, 2020 10:00 AM;22,536.00;22,537.00;1.00;15,898.75
Jan 3, 2020 10:00 AM;Jan 3, 2020 11:00 AM;23,094.75;23,095.75;1.00;16,023.75
Jan 3, 2020 11:00 AM;Jan 3, 2020 12:00 PM;23,682.75;23,683.75;1.00;16,182.75
Jan 3, 2020 12:00 PM;Jan 3, 2020 1:00 PM;23,850.25;23,851.25;1.00;16,324.75
Jan 3, 2020 1:00 PM;Jan 3, 2020 2:00 PM;23,312.00;23,325.75;13.75;15,786.50
Jan 3, 2020 2:00 PM;Jan 3, 2020 3:00 PM;22,964.75;23,037.25;72.50;15,367.75
Jan 3, 2020 3:00 PM;Jan 3, 2020 4:00 PM;22,560.50;22,560.50;0.00;14,831.75
Jan 3, 2020 4:00 PM;Jan 3, 2020 5:00 PM;22,669.00;22,669.00;0.00;15,101.00
Jan 3, 2020 5:00 PM;Jan 3, 2020 6:00 PM;23,325.75;23,326.50;0.75;15,798.75
Jan 3, 2020 6:00 PM;Jan 3, 2020 7:00 PM;23,382.75;23,383.75;1.00;15,943.50
Jan 3, 2020 7:00 PM;Jan 3, 2020 8:00 PM;22,898.25;22,899.25;1.00;16,467.75
Jan 3, 2020 8:00 PM;Jan 3, 2020 9:00 PM;21,487.50;21,501.50;14.00;15,972.50
Jan 3, 2020 9:00 PM;Jan 3, 2020 10:00 PM;20,004.00;20,004.25;0.25;14,855.75
Jan 3, 2020 10:00 PM;Jan 3, 2020 11:00 PM;19,316.50;19,337.00;20.50;14,700.50
Jan 3, 2020 11:00 PM;Jan 4, 2020 12:00 AM;18,120.75;18,342.75;222.00;13,847.50
Jan 4, 2020 12:00 AM;Jan 4, 2020 1:00 AM;17,243.75;17,371.50;127.75;13,321.25
Jan 4, 2020 1:00 AM;Jan 4, 2020 2:00 AM;16,522.00;16,578.50;56.50;12,778.75
Jan 4, 2020 2:00 AM;Jan 4, 2020 3:00 AM;16,255.50;16,287.00;31.50;12,717.25
Jan 4, 2020 3:00 AM;Jan 4, 2020 4:00 AM;16,182.00;16,508.00;326.00;12,502.00
Jan 4, 2020 4:00 AM;Jan 4, 2020 5:00 AM;16,447.75;16,787.50;339.75;12,416.75
Jan 4, 2020 5:00 AM;Jan 4, 2020 6:00 AM;16,431.75;16,785.75;354.00;11,950.00
Jan 4, 2020 6:00 AM;Jan 4, 2020 7:00 AM;16,323.25;16,944.25;621.00;11,154.50
Jan 4, 2020 7:00 AM;Jan 4, 2020 8:00 AM;17,459.75;17,809.25;349.50;11,860.50
Jan 4, 2020 8:00 AM;Jan 4, 2020 9:00 AM;18,878.75;19,101.00;222.25;13,047.25
Jan 4, 2020 9:00 AM;Jan 4, 2020 10:00 AM;20,149.50;20,421.75;272.25;14,065.25
Jan 4, 2020 10:00 AM;Jan 4, 2020 11:00 AM;21,413.25;21,489.00;75.75;15,197.00
Jan 4, 2020 11:00 AM;Jan 4, 2020 12:00 PM;22,165.50;22,166.50;1.00;15,895.50
Jan 4, 2020 12:00 PM;Jan 4, 2020 1:00 PM;22,265.25;22,300.75;35.50;15,900.25
Jan 4, 2020 1:00 PM;Jan 4, 2020 2:00 PM;21,930.75;22,142.75;212.00;15,238.75
Jan 4, 2020 2:00 PM;Jan 4, 2020 3:00 PM;21,534.75;22,079.50;544.75;14,959.00
Jan 4, 2020 3:00 PM;Jan 4, 2020 4:00 PM;21,287.75;21,718.75;431.00;14,944.50
Jan 4, 2020 4:00 PM;Jan 4, 2020 5:00 PM;21,472.00;21,859.25;387.25;15,357.75
Jan 4, 2020 5:00 PM;Jan 4, 2020 6:00 PM;22,390.25;22,665.00;274.75;16,795.75
Jan 4, 2020 6:00 PM;Jan 4, 2020 7:00 PM;22,303.25;22,311.75;8.50;17,377.50
Jan 4, 2020 7:00 PM;Jan 4, 2020 8:00 PM;21,388.25;21,389.25;1.00;17,133.75
Jan 4, 2020 8:00 PM;Jan 4, 2020 9:00 PM;20,258.50;20,677.75;419.25;16,539.00
Jan 4, 2020 9:00 PM;Jan 4, 2020 10:00 PM;19,467.00;19,666.75;199.75;16,247.25
Jan 4, 2020 10:00 PM;Jan 4, 2020 11:00 PM;18,789.00;18,790.00;1.00;16,026.75
Jan 4, 2020 11:00 PM;Jan 5, 2020 12:00 AM;17,648.75;17,658.25;9.50;15,199.75
Jan 5, 2020 12:00 AM;Jan 5, 2020 1:00 AM;16,214.50;16,350.75;136.25;14,133.50
Jan 5, 2020 1:00 AM;Jan 5, 2020 2:00 AM;15,499.75;15,623.50;123.75;13,764.50
Jan 5, 2020 2:00 AM;Jan 5, 2020 3:00 AM;15,501.75;15,743.25;241.50;14,136.75
Jan 5, 2020 3:00 AM;Jan 5, 2020 4:00 AM;15,241.00;15,254.00;13.00;14,122.00
Jan 5, 2020 4:00 AM;Jan 5, 2020 5:00 AM;15,390.00;15,417.25;27.25;14,356.50
Jan 5, 2020 5:00 AM;Jan 5, 2020 6:00 AM;15,175.75;15,280.50;104.75;14,163.50
Jan 5, 2020 6:00 AM;Jan 5, 2020 7:00 AM;14,789.50;14,811.75;22.25;13,869.25
Jan 5, 2020 7:00 AM;Jan 5, 2020 8:00 AM;15,091.50;15,092.50;1.00;14,161.50
Jan 5, 2020 8:00 AM;Jan 5, 2020 9:00 AM;15,991.25;15,992.25;1.00;15,074.75
Jan 5, 2020 9:00 AM;Jan 5, 2020 10:00 AM;17,347.50;17,348.50;1.00;16,347.50
Jan 5, 2020 10:00 AM;Jan 5, 2020 11:00 AM;18,588.00;18,712.25;124.25;17,336.50
Jan 5, 2020 11:00 AM;Jan 5, 2020 12:00 PM;19,518.75;19,610.50;91.75;18,080.75
Jan 5, 2020 12:00 PM;Jan 5, 2020 1:00 PM;20,043.00;20,047.00;4.00;18,502.25
Jan 5, 2020 1:00 PM;Jan 5, 2020 2:00 PM;19,799.00;19,803.00;4.00;18,282.50
Jan 5, 2020 2:00 PM;Jan 5, 2020 3:00 PM;19,305.75;19,309.50;3.75;17,946.25
Jan 5, 2020 3:00 PM;Jan 5, 2020 4:00 PM;19,253.50;19,254.50;1.00;18,029.75
Jan 5, 2020 4:00 PM;Jan 5, 2020 5:00 PM;19,437.00;19,448.25;11.25;18,167.50
Jan 5, 2020 5:00 PM;Jan 5, 2020 6:00 PM;20,575.50;20,576.00;0.50;19,193.50
Jan 5, 2020 6:00 PM;Jan 5, 2020 7:00 PM;20,875.50;20,875.75;0.25;19,406.25
Jan 5, 2020 7:00 PM;Jan 5, 2020 8:00 PM;20,384.25;20,384.50;0.25;18,895.25
Jan 5, 2020 8:00 PM;Jan 5, 2020 9:00 PM;19,619.25;19,645.75;26.50;18,232.00
Jan 5, 2020 9:00 PM;Jan 5, 2020 10:00 PM;19,053.25;19,122.50;69.25;17,727.00
Jan 5, 2020 10:00 PM;Jan 5, 2020 11:00 PM;18,612.50;18,612.75;0.25;17,286.25
Jan 5, 2020 11:00 PM;Jan 6, 2020 12:00 AM;17,348.25;17,549.25;201.00;16,112.25
Jan 6, 2020 12:00 AM;Jan 6, 2020 1:00 AM;16,373.00;16,726.50;353.50;15,255.00
Jan 6, 2020 1:00 AM;Jan 6, 2020 2:00 AM;15,846.50;16,499.50;653.00;14,729.25
Jan 6, 2020 2:00 AM;Jan 6, 2020 3:00 AM;15,563.75;16,222.25;658.50;14,494.50
Jan 6, 2020 3:00 AM;Jan 6, 2020 4:00 AM;15,943.75;16,788.25;844.50;14,900.75
Jan 6, 2020 4:00 AM;Jan 6, 2020 5:00 AM;16,442.00;17,347.25;905.25;15,442.50
Jan 6, 2020 5:00 AM;Jan 6, 2020 6:00 AM;17,666.50;18,464.25;797.75;16,738.50
Jan 6, 2020 6:00 AM;Jan 6, 2020 7:00 AM;20,431.50;20,551.75;120.25;19,587.25
Jan 6, 2020 7:00 AM;Jan 6, 2020 8:00 AM;22,692.00;22,693.00;1.00;21,810.50
Jan 6, 2020 8:00 AM;Jan 6, 2020 9:00 AM;24,078.75;24,079.75;1.00;23,083.00
Jan 6, 2020 9:00 AM;Jan 6, 2020 10:00 AM;24,571.25;24,571.25;0.00;23,064.00
Jan 6, 2020 10:00 AM;Jan 6, 2020 11:00 AM;24,997.00;24,997.00;0.00;22,877.00
Jan 6, 2020 11:00 AM;Jan 6, 2020 12:00 PM;25,377.75;25,377.75;0.00;22,797.25
Jan 6, 2020 12:00 PM;Jan 6, 2020 1:00 PM;25,639.50;25,639.50;0.00;22,844.25
Jan 6, 2020 1:00 PM;Jan 6, 2020 2:00 PM;25,521.50;25,522.25;0.75;22,784.25
Jan 6, 2020 2:00 PM;Jan 6, 2020 3:00 PM;25,225.50;25,226.75;1.25;22,846.75
Jan 6, 2020 3:00 PM;Jan 6, 2020 4:00 PM;25,008.25;25,010.25;2.00;23,251.75
Jan 6, 2020 4:00 PM;Jan 6, 2020 5:00 PM;24,800.50;24,801.75;1.25;22,890.25
Jan 6, 2020 5:00 PM;Jan 6, 2020 6:00 PM;25,990.50;25,991.50;1.00;23,288.25
Jan 6, 2020 6:00 PM;Jan 6, 2020 7:00 PM;26,227.50;26,228.50;1.00;22,918.25
Jan 6, 2020 7:00 PM;Jan 6, 2020 8:00 PM;25,755.75;25,756.75;1.00;21,912.50
Jan 6, 2020 8:00 PM;Jan 6, 2020 9:00 PM;24,264.50;24,265.50;1.00;19,814.00
Jan 6, 2020 9:00 PM;Jan 6, 2020 10:00 PM;23,336.75;23,370.50;33.75;18,438.25
Jan 6, 2020 10:00 PM;Jan 6, 2020 11:00 PM;22,101.50;22,108.75;7.25;17,299.25
Jan 6, 2020 11:00 PM;Jan 7, 2020 12:00 AM;20,350.50;20,490.75;140.25;15,293.50
Jan 7, 2020 12:00 AM;Jan 7, 2020 1:00 AM;19,182.75;19,423.25;240.50;14,331.00
Jan 7, 2020 1:00 AM;Jan 7, 2020 2:00 AM;18,931.00;19,350.00;419.00;14,703.50
Jan 7, 2020 2:00 AM;Jan 7, 2020 3:00 AM;18,512.75;19,297.50;784.75;14,431.25
Jan 7, 2020 3:00 AM;Jan 7, 2020 4:00 AM;18,749.00;19,427.50;678.50;14,908.00
Jan 7, 2020 4:00 AM;Jan 7, 2020 5:00 AM;19,118.00;19,811.00;693.00;15,549.75
Jan 7, 2020 5:00 AM;Jan 7, 2020 6:00 AM;20,077.50;20,406.75;329.25;16,742.25
Jan 7, 2020 6:00 AM;Jan 7, 2020 7:00 AM;22,737.25;22,757.00;19.75;19,578.75
Jan 7, 2020 7:00 AM;Jan 7, 2020 8:00 AM;25,052.25;25,053.00;0.75;22,239.75
Jan 7, 2020 8:00 AM;Jan 7, 2020 9:00 AM;25,919.25;25,919.25;0.00;23,469.25
Jan 7, 2020 9:00 AM;Jan 7, 2020 10:00 AM;25,906.50;25,906.50;0.00;23,652.75
Jan 7, 2020 10:00 AM;Jan 7, 2020 11:00 AM;25,627.25;25,627.75;0.50;23,482.25
Jan 7, 2020 11:00 AM;Jan 7, 2020 12:00 PM;25,785.25;25,786.25;1.00;23,439.50
Jan 7, 2020 12:00 PM;Jan 7, 2020 1:00 PM;25,475.50;25,715.00;239.50;22,669.00
Jan 7, 2020 1:00 PM;Jan 7, 2020 2:00 PM;25,525.25;25,537.75;12.50;22,413.25
Jan 7, 2020 2:00 PM;Jan 7, 2020 3:00 PM;25,349.50;25,350.50;1.00;22,552.25
Jan 7, 2020 3:00 PM;Jan 7, 2020 4:00 PM;24,911.50;24,912.50;1.00;22,692.75
Jan 7, 2020 4:00 PM;Jan 7, 2020 5:00 PM;24,948.75;25,068.25;119.50;23,047.50
Jan 7, 2020 5:00 PM;Jan 7, 2020 6:00 PM;25,768.25;25,769.25;1.00;23,207.00
Jan 7, 2020 6:00 PM;Jan 7, 2020 7:00 PM;25,828.25;25,829.25;1.00;22,302.75
Jan 7, 2020 7:00 PM;Jan 7, 2020 8:00 PM;25,417.00;25,418.00;1.00;21,146.25
Jan 7, 2020 8:00 PM;Jan 7, 2020 9:00 PM;24,292.25;24,318.25;26.00;19,339.00
Jan 7, 2020 9:00 PM;Jan 7, 2020 10:00 PM;23,314.00;23,362.25;48.25;18,304.75
Jan 7, 2020 10:00 PM;Jan 7, 2020 11:00 PM;21,936.00;21,986.25;50.25;17,231.50
Jan 7, 2020 11:00 PM;Jan 8, 2020 12:00 AM;20,555.75;20,954.25;398.50;15,903.50
Jan 8, 2020 12:00 AM;Jan 8, 2020 1:00 AM;19,613.50;20,630.00;1,016.50;15,005.75
Jan 8, 2020 1:00 AM;Jan 8, 2020 2:00 AM;19,202.75;20,144.00;941.25;14,464.00
Jan 8, 2020 2:00 AM;Jan 8, 2020 3:00 AM;18,678.75;19,761.25;1,082.50;13,725.00
Jan 8, 2020 3:00 AM;Jan 8, 2020 4:00 AM;18,718.00;19,861.00;1,143.00;13,746.50
Jan 8, 2020 4:00 AM;Jan 8, 2020 5:00 AM;19,229.00;19,798.75;569.75;14,402.50
Jan 8, 2020 5:00 AM;Jan 8, 2020 6:00 AM;20,257.00;21,379.50;1,122.50;15,352.50
Jan 8, 2020 6:00 AM;Jan 8, 2020 7:00 AM;23,212.00;23,319.25;107.25;18,268.50
Jan 8, 2020 7:00 AM;Jan 8, 2020 8:00 AM;25,253.25;25,254.25;1.00;20,378.00
Jan 8, 2020 8:00 AM;Jan 8, 2020 9:00 AM;26,342.75;26,343.75;1.00;21,517.00
Jan 8, 2020 9:00 AM;Jan 8, 2020 10:00 AM;26,162.25;26,163.25;1.00;21,387.75
Jan 8, 2020 10:00 AM;Jan 8, 2020 11:00 AM;26,679.25;26,680.25;1.00;21,816.75
Jan 8, 2020 11:00 AM;Jan 8, 2020 12:00 PM;26,604.25;26,605.25;1.00;21,721.50
Jan 8, 2020 12:00 PM;Jan 8, 2020 1:00 PM;26,695.25;26,696.25;1.00;22,146.75
Jan 8, 2020 1:00 PM;Jan 8, 2020 2:00 PM;26,524.50;26,525.50;1.00;22,438.25
Jan 8, 2020 2:00 PM;Jan 8, 2020 3:00 PM;26,142.00;26,143.00;1.00;22,557.75
Jan 8, 2020 3:00 PM;Jan 8, 2020 4:00 PM;25,846.25;25,847.25;1.00;22,834.50
Jan 8, 2020 4:00 PM;Jan 8, 2020 5:00 PM;25,674.50;25,675.25;0.75;23,016.00
Jan 8, 2020 5:00 PM;Jan 8, 2020 6:00 PM;26,089.75;26,090.50;0.75;23,657.50
Jan 8, 2020 6:00 PM;Jan 8, 2020 7:00 PM;25,985.75;25,985.75;0.00;23,793.25
Jan 8, 2020 7:00 PM;Jan 8, 2020 8:00 PM;25,308.75;25,308.75;0.00;23,219.50
Jan 8, 2020 8:00 PM;Jan 8, 2020 9:00 PM;24,062.75;24,084.00;21.25;22,062.50
Jan 8, 2020 9:00 PM;Jan 8, 2020 10:00 PM;22,770.25;22,771.25;1.00;20,942.25
Jan 8, 2020 10:00 PM;Jan 8, 2020 11:00 PM;21,420.50;21,441.75;21.25;19,735.25
Jan 8, 2020 11:00 PM;Jan 9, 2020 12:00 AM;19,715.75;19,716.75;1.00;18,013.25
Jan 9, 2020 12:00 AM;Jan 9, 2020 1:00 AM;18,104.50;18,557.25;452.75;16,301.50
Jan 9, 2020 1:00 AM;Jan 9, 2020 2:00 AM;17,395.50;17,813.75;418.25;15,404.75
Jan 9, 2020 2:00 AM;Jan 9, 2020 3:00 AM;17,529.50;18,034.00;504.50;15,178.75
Jan 9, 2020 3:00 AM;Jan 9, 2020 4:00 AM;17,621.00;18,471.50;850.50;14,683.25
Jan 9, 2020 4:00 AM;Jan 9, 2020 5:00 AM;18,500.25;19,428.00;927.75;15,122.50
Jan 9, 2020 5:00 AM;Jan 9, 2020 6:00 AM;19,978.00;20,430.75;452.75;16,063.75
Jan 9, 2020 6:00 AM;Jan 9, 2020 7:00 AM;23,158.00;23,200.75;42.75;18,468.25
Jan 9, 2020 7:00 AM;Jan 9, 2020 8:00 AM;24,928.00;24,929.00;1.00;19,518.00
Jan 9, 2020 8:00 AM;Jan 9, 2020 9:00 AM;25,870.50;25,871.50;1.00;19,839.25
Jan 9, 2020 9:00 AM;Jan 9, 2020 10:00 AM;26,226.75;26,309.75;83.00;19,702.50
Jan 9, 2020 10:00 AM;Jan 9, 2020 11:00 AM;26,635.75;26,649.25;13.50;19,322.00
Jan 9, 2020 11:00 AM;Jan 9, 2020 12:00 PM;27,252.50;27,266.25;13.75;19,425.75
Jan 9, 2020 12:00 PM;Jan 9, 2020 1:00 PM;27,400.75;27,475.50;74.75;19,308.25
Jan 9, 2020 1:00 PM;Jan 9, 2020 2:00 PM;27,591.00;27,832.25;241.25;19,793.50
Jan 9, 2020 2:00 PM;Jan 9, 2020 3:00 PM;26,711.75;26,781.75;70.00;19,515.00
Jan 9, 2020 3:00 PM;Jan 9, 2020 4:00 PM;26,415.75;26,435.00;19.25;20,019.25
Jan 9, 2020 4:00 PM;Jan 9, 2020 5:00 PM;26,219.75;26,219.75;0.00;20,379.50
Jan 9, 2020 5:00 PM;Jan 9, 2020 6:00 PM;26,985.25;26,985.25;0.00;21,473.50
Jan 9, 2020 6:00 PM;Jan 9, 2020 7:00 PM;26,893.50;26,893.75;0.25;21,602.00
Jan 9, 2020 7:00 PM;Jan 9, 2020 8:00 PM;26,450.00;26,451.00;1.00;21,116.00
Jan 9, 2020 8:00 PM;Jan 9, 2020 9:00 PM;25,447.75;25,516.75;69.00;20,223.50
Jan 9, 2020 9:00 PM;Jan 9, 2020 10:00 PM;24,113.75;24,347.75;234.00;18,938.25
Jan 9, 2020 10:00 PM;Jan 9, 2020 11:00 PM;22,484.25;22,485.25;1.00;17,052.25
Jan 9, 2020 11:00 PM;Jan 10, 2020 12:00 AM;20,619.75;20,626.25;6.50;14,838.25
Jan 10, 2020 12:00 AM;Jan 10, 2020 1:00 AM;19,055.75;19,184.00;128.25;13,241.75
Jan 10, 2020 1:00 AM;Jan 10, 2020 2:00 AM;18,535.00;18,743.50;208.50;12,655.00
Jan 10, 2020 2:00 AM;Jan 10, 2020 3:00 AM;18,472.75;18,772.75;300.00;12,453.00
Jan 10, 2020 3:00 AM;Jan 10, 2020 4:00 AM;18,773.00;19,440.75;667.75;12,584.25
Jan 10, 2020 4:00 AM;Jan 10, 2020 5:00 AM;19,329.00;20,133.00;804.00;13,532.25
Jan 10, 2020 5:00 AM;Jan 10, 2020 6:00 AM;20,384.50;20,809.50;425.00;15,221.25
Jan 10, 2020 6:00 AM;Jan 10, 2020 7:00 AM;23,178.75;23,469.00;290.25;18,250.00
Jan 10, 2020 7:00 AM;Jan 10, 2020 8:00 AM;24,901.00;24,950.50;49.50;20,089.25
Jan 10, 2020 8:00 AM;Jan 10, 2020 9:00 AM;25,894.25;25,895.25;1.00;21,391.00
Jan 10, 2020 9:00 AM;Jan 10, 2020 10:00 AM;25,820.50;25,821.50;1.00;21,304.75
Jan 10, 2020 10:00 AM;Jan 10, 2020 11:00 AM;26,110.75;26,111.75;1.00;21,327.75
Jan 10, 2020 11:00 AM;Jan 10, 2020 12:00 PM;26,397.75;26,398.75;1.00;21,304.75
Jan 10, 2020 12:00 PM;Jan 10, 2020 1:00 PM;26,766.50;26,789.50;23.00;21,537.00
Jan 10, 2020 1:00 PM;Jan 10, 2020 2:00 PM;26,159.50;26,556.50;397.00;21,013.50
Jan 10, 2020 2:00 PM;Jan 10, 2020 3:00 PM;25,325.75;25,760.00;434.25;20,084.50
Jan 10, 2020 3:00 PM;Jan 10, 2020 4:00 PM;25,009.50;25,276.50;267.00;19,871.25
Jan 10, 2020 4:00 PM;Jan 10, 2020 5:00 PM;25,032.00;25,058.00;26.00;20,189.00
Jan 10, 2020 5:00 PM;Jan 10, 2020 6:00 PM;25,849.00;25,879.00;30.00;21,686.75
Jan 10, 2020 6:00 PM;Jan 10, 2020 7:00 PM;25,432.50;25,433.50;1.00;22,176.75
Jan 10, 2020 7:00 PM;Jan 10, 2020 8:00 PM;24,635.50;24,635.50;0.00;21,884.00
Jan 10, 2020 8:00 PM;Jan 10, 2020 9:00 PM;23,407.00;23,407.00;0.00;20,828.25
Jan 10, 2020 9:00 PM;Jan 10, 2020 10:00 PM;22,238.75;22,279.75;41.00;19,750.25
Jan 10, 2020 10:00 PM;Jan 10, 2020 11:00 PM;21,040.75;21,042.75;2.00;18,946.25
Jan 10, 2020 11:00 PM;Jan 11, 2020 12:00 AM;19,809.25;19,809.75;0.50;17,962.75
Jan 11, 2020 12:00 AM;Jan 11, 2020 1:00 AM;18,361.75;18,362.75;1.00;16,456.25
Jan 11, 2020 1:00 AM;Jan 11, 2020 2:00 AM;17,794.25;17,795.25;1.00;16,092.25
Jan 11, 2020 2:00 AM;Jan 11, 2020 3:00 AM;17,533.75;17,638.00;104.25;16,028.75
Jan 11, 2020 3:00 AM;Jan 11, 2020 4:00 AM;17,695.00;18,404.75;709.75;16,181.75
Jan 11, 2020 4:00 AM;Jan 11, 2020 5:00 AM;17,939.75;18,735.00;795.25;16,327.75
Jan 11, 2020 5:00 AM;Jan 11, 2020 6:00 AM;17,444.25;18,277.75;833.50;15,840.00
Jan 11, 2020 6:00 AM;Jan 11, 2020 7:00 AM;17,842.25;18,367.75;525.50;16,207.75
Jan 11, 2020 7:00 AM;Jan 11, 2020 8:00 AM;18,748.00;18,774.25;26.25;16,961.25
